Unnamed: 0,recording_id,intervals
0,UDM523_20220331_040413,"[[1648699982.717, 1648701260.7150002], [1648701261.7459998, 1648703060.744]]"
0,UDM523_20220331_070926,"[[1648713988.314, 1648714173.314]]"
0,UDM523_20220316_041747,"[[1647405489.7849998, 1647405605.7849998], [1647405731.7849998, 1647405990.7849998], [1647406018.7849998, 1647406074.7849998], [1647406584.732, 1647406963.732], [1647406999.731, 1647407152.731]]"
0,UDM523_20220316_052053,"[[1647410616.6009998, 1647410794.6009998], [1647410874.6009998, 1647411058.6], [1647411266.6, 1647411575.6]]"
0,FM1073_20220509_123135,"[[1652100232.063, 1652101301.062]]"
0,FM1073_20220510_155226,"[[1652197968.129, 1652199752.127], [1652199753.104, 1652201552.1020002]]"
0,FM1073_20220511_053953,"[[1652247718.119, 1652247814.119]]"
0,FM1073_20220516_093134,"[[1652693501.027, 1652693709.027]]"
0,FM1073_20220520_022520,"[[1653014854.055, 1653015168.0540001]]"
0,FM1073_20220607_045343,"[[1654577727.051, 1654577825.051], [1654578583.05, 1654578860.05], [1654579550.069, 1654580545.068], [1654581179.0670002, 1654581230.0670002]]"
0,FM1073_20220608_051114,"[[1654667924.041, 1654668680.04], [1654668681.05, 1654668706.05]]"
0,FM1073_20220614_051712,"[[1655183840.06, 1655184037.06]]"
0,FM1073_20220615_044429,"[[1655268276.062, 1655268333.062]]"
0,FM1073_20220603_041941,"[[1654230192.128, 1654230971.127], [1654231138.127, 1654231203.127], [1654233226.073, 1654233320.073]]"
0,UDM523_20220427_004758,"[[1651022692.0259998, 1651022872.0259998], [1651023212.0259998, 1651024068.0249999]]"
0,UDM523_20220609_003252,"[[1654737112.1859999, 1654737507.1859999]]"
0,UDM523_20220614_051133,"[[1655183589.175, 1655184020.175], [1655185192.174, 1655185305.1729999], [1655185306.1260002, 1655185953.125], [1655186011.125, 1655186639.125]]"
0,FH2369_20220128_105327,"[[1643367362.317, 1643369018.315], [1643369019.317, 1643370818.316], [1643370819.317, 1643372165.316], [1643372620.317, 1643372934.316], [1643373173.316, 1643374418.315], [1643374419.317, 1643376218.316], [1643376219.317, 1643377629.316], [1643377733.315, 1643378018.315], [1643378019.3539999, 1643379818.352], [1643379819.317, 1643380757.316], [1643380826.316, 1643381098.316], [1643382043.316, 1643382182.316], [1643382275.316, 1643382590.316]]"
0,FH2369_20220204_084928,"[[1643964580.627, 1643964928.627], [1643966797.523, 1643966966.5219998], [1643968913.5219998, 1643969131.5219998], [1643969291.5219998, 1643969327.5219998], [1643969398.5219998, 1643969783.521]]"
0,FH2369_20220201_123000,"[[1643719615.473, 1643720020.473], [1643721793.373, 1643722211.372], [1643725578.373, 1643725811.372], [1643725812.374, 1643726342.374], [1643730029.443, 1643730135.442]]"
0,FH2369_20220210_070328,"[[1644477562.891, 1644478030.8899999], [1644482515.891, 1644483197.8899999], [1644483908.892, 1644484245.891]]"
0,FH2467_20220203_144651,"[[1643899623.371, 1643899980.371]]"
0,FH2467_20220203_130531,"[[1643893699.5609999, 1643895040.56]]"
0,FH2467_20220203_133247,"[[1643895179.041, 1643895692.04]]"
0,FM1073_20220209_164604,"[[1644425291.1, 1644425457.1]]"
0,FH2369_20220303_083004,"[[1646296356.044, 1646297354.043], [1646297415.043, 1646298015.0419998], [1646298016.044, 1646298485.044], [1646298537.044, 1646298812.043], [1646298890.043, 1646299340.043], [1646299365.043, 1646299619.043]]"
0,FH2369_20220304_110514,"[[1646391925.7779999, 1646392134.777], [1646395093.676, 1646395416.676]]"
0,FH2467_20220301_075833,"[[1646123223.076, 1646123324.076], [1646123328.056, 1646123775.056], [1646125946.074, 1646126924.073], [1646126925.0470002, 1646127966.0460002], [1646128013.0460002, 1646128385.0460002], [1646128789.169, 1646128974.168], [1646131516.1590002, 1646131582.1590002]]"
0,FH2467_20220302_103034,"[[1646217107.146, 1646217191.146], [1646221012.161, 1646221154.161]]"
0,FH2467_20220303_071410,"[[1646292315.0419998, 1646292742.0419998]]"
0,FH2467_20220221_050208,"[[1645419740.093, 1645420835.092], [1645420929.092, 1645421539.091], [1645421540.075, 1645422898.074]]"
0,FH2467_20220221_062433,"[[1645424685.484, 1645426484.4819999], [1645427212.514, 1645427483.513]]"
0,FH2467_20220303_084908,"[[1646299100.823, 1646299159.823], [1646299160.773, 1646299463.773]]"
0,FH2467_20220303_122214,"[[1646310205.0670002, 1646310291.0670002]]"
0,FH2369_20220308_052803,"[[1646717578.8419998, 1646717589.8419998], [1646719247.742, 1646719321.742], [1646719343.742, 1646719952.741]]"
0,FH2369_20220308_142638,"[[1646751573.066, 1646751797.0649998]]"
0,FH2369_20220309_050851,"[[1646802615.468, 1646802786.468], [1646803904.467, 1646804115.467]]"
0,FH2369_20220309_115808,"[[1646827899.7740002, 1646828100.7740002]]"
0,FH2467_20220304_145656,"[[1646407183.752, 1646407220.752], [1646407269.752, 1646407626.7510002]]"
0,FH2467_20220304_135441,"[[1646402096.007, 1646402157.007], [1646402225.007, 1646402667.006], [1646404722.981, 1646404799.981], [1646404987.981, 1646405102.981]]"
0,FH2467_20220307_091825,"[[1646647641.168, 1646647929.168]]"
0,FH2467_20220307_140847,"[[1646665846.769, 1646666179.769], [1646666434.768, 1646666653.768], [1646668026.717, 1646668040.717], [1646668111.717, 1646668198.717]]"
0,FH2467_20220308_115100,"[[1646741772.256, 1646742072.255], [1646742073.3049998, 1646742567.3049998], [1646743639.304, 1646743661.304]]"
0,FH2467_20220309_153242,"[[1646840489.3470001, 1646840678.3470001]]"
0,FH2467_20220310_103808,"[[1646911664.3990002, 1646911679.3990002]]"
0,FH2467_20220319_092938,"[[1647682190.443, 1647682395.443], [1647684525.507, 1647684896.5059998]]"
0,FM1073_20220303_090705,"[[1646298441.053, 1646299142.053]]"
0,FM1073_20220301_095955,"[[1646129286.094, 1646129670.094]]"
0,FM1073_20220303_150005,"[[1646319613.032, 1646321272.0300002]]"
0,FM1073_20220303_153034,"[[1646321442.1030002, 1646321970.1020002]]"
0,FM1073_20220303_095753,"[[1646301481.085, 1646302175.085]]"
0,FM1073_20220310_145941,"[[1646924421.074, 1646925129.073]]"
0,FH2467_20220323_142250,"[[1648048612.838, 1648048980.838]]"
0,FH2467_20220324_091031,"[[1648114133.872, 1648114398.872], [1648114486.872, 1648114841.871], [1648114842.922, 1648115614.922], [1648116620.921, 1648116641.921]]"
0,FH2467_20220324_101204,"[[1648116736.6739998, 1648118357.6729999], [1648118536.724, 1648118969.723], [1648119117.723, 1648119369.723]]"
0,FM1073_20220316_113814,"[[1647430702.0670002, 1647431153.0670002], [1647431155.0670002, 1647431652.066], [1647431662.066, 1647432196.066], [1647433193.056, 1647433273.056], [1647433466.056, 1647433538.056], [1647434321.1030002, 1647434326.1030002]]"
0,FM1073_20220321_085335,"[[1647853067.0579998, 1647853636.057], [1647853966.057, 1647853999.057], [1647854257.057, 1647854487.056]]"
0,FM1073_20220322_084959,"[[1647939831.066, 1647940250.066]]"
0,UDM523_20220304_022046,"[[1646360810.277, 1646361487.277], [1646361912.276, 1646362253.276], [1646362884.302, 1646363094.302], [1646363155.302, 1646363996.3009999], [1646364156.286, 1646364765.286]]"
0,FH2369_20220322_141936,"[[1647960123.5049999, 1647960202.5049999], [1647960240.5049999, 1647960314.5049999], [1647961499.405, 1647961698.405]]"
0,FH2467_20220329_073708,"[[1648539568.1569998, 1648539629.1569998]]"
0,FH2467_20220329_115603,"[[1648555696.8019998, 1648555797.8019998], [1648557993.772, 1648558209.772]]"
0,FH2467_20220330_065605,"[[1648624430.056, 1648624803.055], [1648626036.0809999, 1648626160.08], [1648626280.08, 1648626648.08]]"
0,FH2467_20220406_094525,"[[1649238636.1660001, 1649238682.1660001], [1649238742.1660001, 1649239088.1660001], [1649240016.165, 1649240102.165], [1649240133.165, 1649240136.165], [1649240137.223, 1649240599.2220001], [1649240861.2220001, 1649241072.2220001]]"
0,FH2467_20220407_140424,"[[1649340480.892, 1649341320.891], [1649341391.891, 1649342017.8899999], [1649342081.894, 1649342127.894], [1649342224.894, 1649343874.892]]"
0,FH2467_20220411_071038,"[[1649661051.072, 1649662840.0700002]]"
0,FM1073_20220326_114332,"[[1648295101.118, 1648295763.1169999], [1648297569.095, 1648297635.094], [1648297671.094, 1648297743.094], [1648298407.094, 1648298577.094], [1648298620.099, 1648298629.099]]"
0,FM1073_20220328_091242,"[[1648460515.089, 1648460568.089], [1648460756.068, 1648460864.068]]"
0,FM1073_20220328_142514,"[[1648477522.069, 1648477792.069]]"
0,FM1073_20220331_184854,"[[1648755424.064, 1648756140.064]]"
0,FM1073_20220401_092337,"[[1648805849.0809999, 1648806823.08], [1648806824.0979998, 1648807634.097], [1648807705.097, 1648807734.097]]"
0,FM1073_20220406_094542,"[[1649240205.097, 1649240693.096], [1649240962.096, 1649241409.096], [1649241478.096, 1649241682.095]]"
0,FH2369_20220316_155117,"[[1647445888.753, 1647446003.753]]"
0,FH2467_20220414_083737,"[[1649925551.553, 1649925840.552], [1649926854.551, 1649927034.551], [1649928155.483, 1649928632.4819999], [1649928883.4819999, 1649929067.4819999]]"
0,FH2467_20220429_093741,"[[1651225519.626, 1651225739.625], [1651226007.625, 1651226871.624], [1651234295.773, 1651235271.772], [1651235285.772, 1651235871.772], [1651235872.755, 1651236951.754]]"
0,FM1073_20220422_073347,"[[1650613158.0860002, 1650613267.085]]"
0,FM1073_20220422_172722,"[[1650648589.1, 1650648826.1]]"
0,FM1073_20220428_092628,"[[1651138151.085, 1651139241.084], [1651139417.084, 1651139794.084], [1651139795.0259998, 1651141386.0249999], [1651141427.0249999, 1651141594.024]]"
0,UDM523_20220307_120154,"[[1646656202.492, 1646656353.492]]"
0,UDM523_20220309_110519,"[[1646825674.2870002, 1646825717.2870002], [1646825727.309, 1646826115.308]]"
0,UDM523_20220323_140007,"[[1648045810.1299999, 1648045814.1299999], [1648046306.077, 1648046353.077], [1648047487.076, 1648047614.076]]"
0,UDM523_20220323_161317,"[[1648052661.0449998, 1648052703.0449998], [1648053686.044, 1648053805.044], [1648053806.04, 1648055598.039], [1648055599.039, 1648055605.039]]"
0,UDM523_20220324_203749,"[[1648154589.725, 1648155697.724]]"
0,FH2369_20220413_081900,"[[1649837957.006, 1649838049.006], [1649838274.006, 1649838280.006], [1649839602.0049999, 1649839717.004]]"
0,FH2369_20220414_052143,"[[1649913918.6019998, 1649914051.6019998], [1649915921.641, 1649916164.641], [1649918710.588, 1649918966.588]]"
0,FM1073_20220503_061706,"[[1651560826.022, 1651560880.022], [1651560925.022, 1651561240.022]]"
0,FM1073_20220503_050222,"[[1651554357.1379998, 1651554542.1379998]]"
0,FM1073_20220516_080559,"[[1652688366.056, 1652688953.055], [1652688970.055, 1652689184.055], [1652689185.055, 1652689502.055], [1652689504.055, 1652690165.0540001], [1652690166.096, 1652691111.095], [1652691325.095, 1652691503.095], [1652691526.095, 1652691941.094]]"
0,FM1073_20220516_111241,"[[1652699569.092, 1652700440.092]]"
0,FM1073_20220606_125744,"[[1654520271.093, 1654520485.093], [1654522823.044, 1654523855.044], [1654523871.066, 1654523890.066]]"
0,FM1073_20220607_055525,"[[1654581333.053, 1654582117.052], [1654582131.052, 1654582442.052]]"
0,FM1073_20220609_111729,"[[1654774906.076, 1654775157.076], [1654776665.02, 1654777056.02]]"
0,FM1073_20220608_120657,"[[1654691479.057, 1654691823.057], [1654691824.133, 1654692278.132]]"
0,FM1073_20220610_092059,"[[1654854620.1260002, 1654854665.1260002], [1654854666.107, 1654854992.107]]"
0,UDM523_20220510_043838,"[[1652158657.303, 1652159004.303]]"
0,FM1073_20220531_035929,"[[1653970157.09, 1653970262.09], [1653970449.09, 1653970611.089], [1653970622.089, 1653971375.089], [1653971376.074, 1653971714.074], [1653972075.074, 1653972147.074], [1653972161.074, 1653973175.073]]"
0,UDM523_20220426_010829,"[[1650937710.669, 1650938148.669]]"
0,UDM523_20220426_021046,"[[1650939128.682, 1650939221.682], [1650940573.681, 1650940839.681], [1650940854.6729999, 1650940948.6729999]]"
0,FM1073_20220526_161205,"[[1653581532.063, 1653583331.0609999], [1653583334.096, 1653584681.095]]"
0,FM1073_20220531_091909,"[[1653988875.1009998, 1653989315.1]]"
0,FM1073_20220531_123208,"[[1654000337.079, 1654000624.079], [1654001265.078, 1654002136.077], [1654002137.038, 1654002624.037], [1654002638.037, 1654002889.037], [1654002910.037, 1654003098.037]]"
0,UDM523_20220607_015638,"[[1654567006.535, 1654567338.535]]"
0,FH2369_20220128_074429,"[[1643356585.6929998, 1643356874.692], [1643356921.692, 1643357679.692], [1643357680.6929998, 1643359479.692], [1643359480.6929998, 1643359826.6929998], [1643363879.6929998, 1643364005.692], [1643364030.692, 1643364369.692]]"
0,FH2369_20220131_160247,"[[1643645986.692, 1643646040.692], [1643646506.692, 1643646777.692]]"
0,FH2369_20220202_114413,"[[1643802357.7289999, 1643802723.728], [1643802763.728, 1643803236.728]]"
0,FH2467_20220202_075909,"[[1643790108.0310001, 1643790561.0310001], [1643790562.0579998, 1643790899.057], [1643792785.043, 1643793165.0419998], [1643794303.0540001, 1643794932.0540001]]"
0,FH2467_20220201_154234,"[[1643730621.873, 1643730712.873], [1643730714.873, 1643730771.873], [1643731896.872, 1643731966.872], [1643731967.896, 1643732976.895], [1643733088.895, 1643733110.895], [1643733153.895, 1643733192.895]]"
0,FH2369_20220302_125030,"[[1646226202.1009998, 1646226261.1]]"
0,FH2369_20220218_085322,"[[1645174513.0540001, 1645174778.053], [1645174982.053, 1645175127.053], [1645179219.053, 1645179813.052], [1645179814.0540001, 1645180112.053]]"
0,FM1073_20220210_081907,"[[1644486414.099, 1644486555.099], [1644486556.1009998, 1644487645.1]]"
0,FM1073_20220210_155515,"[[1644508760.1, 1644509012.1]]"
0,FH2369_20220221_144937,"[[1645458645.203, 1645458743.203], [1645459040.203, 1645460044.202]]"
0,FH2369_20220301_142242,"[[1646146825.415, 1646147775.414]]"
0,FH2369_20220303_125753,"[[1646313511.9299998, 1646313570.9299998], [1646313572.9299998, 1646313782.9299998], [1646314027.929, 1646314081.929], [1646314331.931, 1646314388.931], [1646314460.931, 1646315150.9299998], [1646315216.9299998, 1646315695.9299998]]"
0,FH2467_20220301_112912,"[[1646134229.078, 1646134530.077], [1646134589.077, 1646135300.077]]"
0,FM1073_20220214_151014,"[[1644851545.075, 1644851684.075], [1644852981.074, 1644853221.074], [1644853222.078, 1644853889.077], [1644853955.077, 1644854185.077]]"
0,FH2369_20220309_150600,"[[1646838795.993, 1646838996.993]]"
0,FH2369_20220310_141825,"[[1646922556.459, 1646922864.459], [1646924415.458, 1646925019.458], [1646925087.458, 1646925493.457]]"
0,FH2467_20220308_063505,"[[1646721384.948, 1646721509.948], [1646721638.947, 1646721895.947]]"
0,FH2467_20220309_090404,"[[1646817643.9910002, 1646817686.9910002], [1646819603.035, 1646819685.035]]"
0,FH2467_20220310_093601,"[[1646907350.4899998, 1646907397.4899998]]"
0,FH2467_20220319_141835,"[[1647701661.558, 1647702076.557]]"
0,FH2467_20220319_110739,"[[1647688229.5619998, 1647689045.5609999]]"
0,FM1073_20220228_165059,"[[1646067532.0579998, 1646067938.0579998]]"
0,FM1073_20220301_194726,"[[1646165815.0579998, 1646165853.0579998]]"
0,FM1073_20220303_101258,"[[1646302386.071, 1646303082.071]]"
0,FM1073_20220302_113804,"[[1646221190.05, 1646221205.05]]"
0,FM1073_20220304_072756,"[[1646378884.078, 1646379288.078], [1646379538.078, 1646379633.078]]"
0,FM1073_20220304_091141,"[[1646385109.099, 1646385947.099]]"
0,FM1073_20220303_103112,"[[1646303481.053, 1646304155.053]]"
0,FM1073_20220310_085027,"[[1646902876.079, 1646903328.079]]"
0,FH2467_20220321_120434,"[[1647867225.6579998, 1647867884.6569998], [1647867885.683, 1647867910.683]]"
0,FM1073_20220317_105254,"[[1647517719.075, 1647517980.075]]"
0,FM1073_20220318_131835,"[[1647611334.056, 1647613046.0540001]]"
0,UDM523_20220304_044232,"[[1646369567.726, 1646370759.724], [1646370760.726, 1646371687.725], [1646371739.725, 1646372269.725]]"
0,FH2467_20220328_094423,"[[1648461647.1390002, 1648461843.1390002], [1648461882.1390002, 1648462000.1390002], [1648462726.168, 1648462861.168], [1648463131.167, 1648463397.167]]"
0,FH2467_20220328_130130,"[[1648472624.044, 1648472941.044], [1648473742.043, 1648474041.043], [1648474262.0419998, 1648474302.0419998]]"
0,FH2467_20220328_180325,"[[1648490642.264, 1648490693.264], [1648490877.264, 1648490956.264], [1648492159.263, 1648492230.262]]"
0,FH2467_20220401_072328,"[[1648797820.2979999, 1648797836.2979999], [1648798157.2979999, 1648798185.2979999], [1648798582.297, 1648798602.297], [1648798773.297, 1648798790.297], [1648799492.297, 1648799562.296]]"
0,FH2467_20220401_133533,"[[1648820245.627, 1648820686.627]]"
0,FH2467_20220402_115340,"[[1648900914.0249999, 1648901105.0249999], [1648901287.0249999, 1648901341.0249999], [1648902502.038, 1648902555.038]]"
0,FH2369_20220404_143703,"[[1649083456.136, 1649083529.136], [1649083661.136, 1649084182.135]]"
0,FH2467_20220405_143955,"[[1649173408.523, 1649173678.523]]"
0,FH2467_20220407_150554,"[[1649343966.349, 1649344077.348]]"
0,FH2467_20220411_144129,"[[1649688364.0019999, 1649689050.001]]"
0,FH2467_20220404_154237,"[[1649089881.3539999, 1649090178.3539999]]"
0,FH2467_20220404_174252,"[[1649094246.191, 1649094712.191], [1649094790.191, 1649095061.19], [1649095140.19, 1649095306.19], [1649095491.19, 1649095607.19]]"
0,FM1073_20220401_130632,"[[1648820919.094, 1648821132.094]]"
0,FM1073_20220412_040432,"[[1649738395.064, 1649738454.064], [1649738480.064, 1649738840.064], [1649738936.064, 1649739178.063], [1649739207.063, 1649739302.063]]"
0,FM1073_20220414_093500,"[[1649931890.057, 1649932021.057], [1649932077.057, 1649932384.056]]"
0,FH2467_20220428_095303,"[[1651141214.666, 1651141251.666], [1651142248.711, 1651142292.711], [1651144642.7, 1651144751.7], [1651144812.7, 1651144994.7], [1651144995.721, 1651145738.72], [1651145767.72, 1651146794.719], [1651146795.761, 1651147101.76]]"
0,FM1073_20220420_132127,"[[1650461001.064, 1650461170.064]]"
0,FM1073_20220421_175845,"[[1650563932.084, 1650563992.084]]"
0,FM1073_20220429_061736,"[[1651213558.078, 1651214773.077]]"
0,FM1073_20220430_110156,"[[1651317092.0830002, 1651317294.0830002], [1651317331.0830002, 1651317592.0830002], [1651317705.0830002, 1651318322.0819998], [1651318323.069, 1651318619.068]]"
0,UDM523_20220324_180027,"[[1648146627.1580002, 1648146634.1580002], [1648146957.1929998, 1648146999.1929998], [1648148080.192, 1648148402.192]]"
0,UDM523_20220404_061417,"[[1649056396.815, 1649056464.815]]"
0,UDM523_20220405_021236,"[[1649125200.501, 1649126381.5], [1649126407.499, 1649126563.499], [1649126564.503, 1649127844.501]]"
0,FM1073_20220502_140336,"[[1651500323.085, 1651501939.0830002]]"
0,FM1073_20220505_075438,"[[1651737285.035, 1651739037.033], [1651739121.097, 1651740069.096]]"
0,UDM523_20220329_070921,"[[1648537769.568, 1648539454.5660002], [1648539569.595, 1648539828.5939999]]"
0,UDM523_20220321_172102,"[[1647884993.8739998, 1647885069.8739998]]"
0,UDM523_20220322_185507,"[[1647975372.85, 1647977109.849], [1647978916.8620002, 1647979124.8620002]]"
0,FH2467_20220503_070012,"[[1651561342.36, 1651561617.359]]"
0,FH2467_20220505_062827,"[[1651732190.8409998, 1651732674.8409998]]"
0,FM1073_20220509_051231,"[[1652073313.1260002, 1652073670.1260002], [1652073684.1260002, 1652074125.125]]"
0,FM1073_20220516_063647,"[[1652683014.1379998, 1652684079.1369998], [1652684082.1369998, 1652684813.136], [1652684814.116, 1652686613.115]]"
0,FM1073_20220516_103118,"[[1652697199.132, 1652698884.1299999]]"
0,FM1073_20220520_041950,"[[1653020569.055, 1653020590.055], [1653020591.055, 1653020696.055], [1653020857.0540001, 1653021040.0540001], [1653021054.0540001, 1653022020.053], [1653022413.0649998, 1653023556.064], [1653023644.064, 1653023806.064], [1653023976.063, 1653023996.063]]"
0,FM1073_20220518_110841,"[[1652872811.055, 1652872956.055], [1652873488.0540001, 1652873927.0540001], [1652873928.064, 1652874412.063], [1652875516.062, 1652875631.062], [1652875632.062, 1652875725.062]]"
0,FM1073_20220610_101109,"[[1654857009.1030002, 1654857224.1030002], [1654859036.0819998, 1654859132.0819998], [1654859476.063, 1654859491.063]]"
0,FM1073_20220601_122632,"[[1654086468.132, 1654086507.132], [1654087976.131, 1654088199.131], [1654088200.078, 1654088348.078], [1654088611.077, 1654089235.077]]"
0,FM1073_20220525_035945,"[[1653451192.124, 1653452991.1230001], [1653452992.105, 1653454791.1030002], [1653454792.085, 1653454816.085]]"
0,FM1073_20220601_054638,"[[1654062589.0609999, 1654062853.06], [1654063624.06, 1654064204.059], [1654064415.063, 1654065252.062], [1654065475.062, 1654066004.062]]"
0,FH2369_20220202_150242,"[[1643815384.949, 1643815639.949], [1643815688.948, 1643815952.948], [1643816006.95, 1643816477.95], [1643816561.949, 1643817419.949]]"
0,FH2369_20220211_051139,"[[1644556336.447, 1644556749.447]]"
0,FH2467_20220203_072324,"[[1643873016.8019998, 1643873083.8019998], [1643873899.8009999, 1643874815.8], [1643875143.796, 1643875200.796]]"
0,FH2467_20220204_064553,"[[1643957366.379, 1643957495.379]]"
0,FH2369_20220211_115537,"[[1644580551.816, 1644581970.815], [1644582052.815, 1644582281.8140001], [1644582333.8140001, 1644582350.8140001], [1644582351.893, 1644583146.892], [1644583393.892, 1644583866.891]]"
0,FM1073_20220209_080440,"[[1644394141.201, 1644394473.2]]"
0,FM1073_20220218_132931,"[[1645191454.091, 1645191600.091]]"
0,FM1073_20220216_163716,"[[1645029444.096, 1645029661.096]]"
0,FH2369_20220223_124000,"[[1645621904.909, 1645622225.909], [1645623100.908, 1645623275.908], [1645627092.907, 1645627211.907]]"
0,FM1073_20220217_172144,"[[1645118512.071, 1645119100.0700002]]"
0,FM1073_20220217_081805,"[[1645085893.091, 1645086274.09]]"
0,FH2467_20220218_065915,"[[1645167834.932, 1645169366.931], [1645169367.98, 1645171166.978], [1645171167.929, 1645172375.927], [1645172769.927, 1645172966.927], [1645172967.977, 1645174766.976], [1645174767.9550002, 1645175243.9539998]]"
0,FH2467_20220228_111050,"[[1646046903.558, 1646047552.558]]"
0,FH2369_20220307_162540,"[[1646670351.876, 1646670394.876], [1646671284.875, 1646672150.8739998], [1646672463.876, 1646673291.875]]"
0,FH2369_20220308_062331,"[[1646722573.1230001, 1646722630.1230001]]"
0,FH2369_20220308_090355,"[[1646730631.165, 1646730700.165], [1646731647.164, 1646731726.164]]"
0,FH2369_20220308_115616,"[[1646740920.528, 1646740961.528], [1646740978.528, 1646741509.528], [1646743176.528, 1646743231.527], [1646743233.527, 1646743295.527]]"
0,FH2369_20220311_064001,"[[1646981892.1990001, 1646981918.1990001]]"
0,FH2467_20220307_114942,"[[1646656489.099, 1646656956.0979998], [1646657216.0979998, 1646657394.0979998]]"
0,FH2467_20220309_064427,"[[1646808351.278, 1646808644.278], [1646808749.278, 1646809018.278], [1646809086.278, 1646809186.277]]"
0,FH2467_20220315_062223,"[[1647325552.865, 1647325630.865], [1647325821.865, 1647325993.865], [1647327255.869, 1647327412.869]]"
0,FH2467_20220316_062803,"[[1647412259.443, 1647412314.442], [1647412587.442, 1647412714.442]]"
0,FH2467_20220318_084016,"[[1647593172.389, 1647593259.389]]"
0,FH2467_20220318_134325,"[[1647613247.0830002, 1647613891.0830002]]"
0,FM1073_20220301_151939,"[[1646148061.095, 1646148128.095]]"
0,FH2467_20220317_121448,"[[1647521084.2540002, 1647521099.2540002], [1647521823.231, 1647522333.231]]"
0,FM1073_20220303_082417,"[[1646295865.017, 1646296045.017]]"
0,FM1073_20220303_110503,"[[1646305511.1009998, 1646305796.1009998], [1646305823.1, 1646306208.1], [1646307128.099, 1646307167.099], [1646307201.099, 1646307310.099], [1646307313.079, 1646307955.078]]"
0,FM1073_20220302_122052,"[[1646223660.078, 1646224486.077]]"
0,FM1073_20220303_184450,"[[1646333098.091, 1646333999.09]]"
0,FM1073_20220314_144353,"[[1647269394.089, 1647269491.089]]"
0,FH2467_20220322_074125,"[[1647935500.851, 1647936131.85]]"
0,FH2467_20220323_061552,"[[1648016224.701, 1648017060.701]]"
0,FH2467_20220323_121604,"[[1648040286.012, 1648041375.0110002]]"
0,FH2467_20220325_075126,"[[1648195037.4329998, 1648195495.4329998], [1648196728.416, 1648196858.415], [1648198160.414, 1648198240.414], [1648198321.428, 1648198324.428]]"
0,FH2369_20220322_091248,"[[1647942591.5219998, 1647942809.5219998], [1647943632.521, 1647943979.52], [1647943980.5219998, 1647944874.521], [1647944945.521, 1647945124.521]]"
0,FH2467_20220329_134913,"[[1648562074.983, 1648562200.983], [1648562264.983, 1648562409.982]]"
0,FH2467_20220402_075129,"[[1648886782.835, 1648886819.835], [1648887223.835, 1648887248.835], [1648888287.885, 1648888314.885], [1648889259.884, 1648889342.884]]"
0,FH2369_20220405_050545,"[[1649135709.309, 1649136262.309], [1649136852.308, 1649136868.308], [1649137115.2510002, 1649137414.2510002], [1649137640.2510002, 1649137678.2499998]]"
0,FH2369_20220407_071005,"[[1649315522.4220002, 1649315604.4220002]]"
0,FH2467_20220405_064154,"[[1649142110.676, 1649142667.675], [1649143239.663, 1649143292.663], [1649143357.663, 1649143791.663]]"
0,FH2467_20220406_151859,"[[1649260438.579, 1649260474.579]]"
0,FH2467_20220405_074606,"[[1649145026.959, 1649145364.959], [1649146980.921, 1649147142.921]]"
0,FH2467_20220408_105854,"[[1649415553.5619998, 1649416202.5609999], [1649418370.533, 1649418486.533], [1649418505.533, 1649419028.533], [1649419079.533, 1649419144.533]]"
0,FM1073_20220325_165409,"[[1648230205.0670002, 1648230855.066]]"
0,FM1073_20220328_144530,"[[1648479280.0470002, 1648479390.0470002]]"
0,FM1073_20220401_140739,"[[1648823607.06, 1648823700.06], [1648824146.028, 1648824215.028]]"
0,FM1073_20220405_071948,"[[1649144014.069, 1649144193.069]]"
0,FM1073_20220405_093959,"[[1649152485.064, 1649152811.064], [1649153130.063, 1649153405.063], [1649153406.043, 1649154094.0419998]]"
0,FM1073_20220405_114301,"[[1649162493.094, 1649162587.094]]"
0,FM1073_20220331_160818,"[[1648743552.04, 1648743676.04], [1648745622.041, 1648746503.04]]"
0,FH2369_20220329_135632,"[[1648564398.577, 1648564701.577]]"
0,FH2369_20220330_053221,"[[1648619940.598, 1648620151.598], [1648620153.641, 1648621951.64]]"
0,FH2467_20220413_115237,"[[1649850891.2649999, 1649851417.264], [1649851443.264, 1649852588.263], [1649852588.725, 1649853564.725]]"
0,FH2467_20220428_120212,"[[1651147612.775, 1651149142.7740002], [1651149143.826, 1651150344.824], [1651150532.824, 1651150787.824]]"
0,FM1073_20220420_110641,"[[1650452861.077, 1650453692.076], [1650453833.076, 1650453918.076], [1650453968.076, 1650454068.076]]"
0,FM1073_20220422_092837,"[[1650621855.059, 1650622078.059], [1650622174.059, 1650622199.059]]"
0,FM1073_20220426_123428,"[[1650979423.0819998, 1650979573.0819998]]"
0,FM1073_20220426_102753,"[[1650972070.0819998, 1650972479.0809999]]"
0,FM1073_20220426_113212,"[[1650972800.0579998, 1650974538.057]]"
0,FM1073_20220427_081010,"[[1651049295.072, 1651050617.0700002]]"
0,FM1073_20220430_100005,"[[1651315149.078, 1651315616.077], [1651315743.077, 1651316075.077]]"
0,UDM523_20220323_181639,"[[1648061191.9580002, 1648061205.9580002], [1648061711.996, 1648061754.996], [1648062727.9950001, 1648062974.994]]"
0,UDM523_20220324_171521,"[[1648144230.6430001, 1648144391.6430001]]"
0,UDM523_20220404_000036,"[[1649033762.253, 1649034075.253]]"
